Std,ID,Material,Heat treatment,Su,Sy,A5,Bhn,E,G,mu,Ro,pH,Desc,HV
GOST,90587431694643E69859C9144E9777C1,Grey cast iron 20 GOST1412-85,,200,100,,230,100000,40000,0.25,7100,340,Grey cast iron,
GOST,2F0C24FD01FC458FA7268473FFCE0717,Grey cast iron 21 GOST1412-85,,210,105,,,100000,40000,0.25,7150,,Grey cast iron,
GOST,49E038A93B73430F8F749FE2E87DF041,Grey cast iron 24 GOST1412-85,,240,120,,,105000,42000,0.25,7200,,Grey cast iron,
GOST,E9A1864FDFC24A84A0004B1337C34B1B,Grey cast iron 25 GOST1412-85,,250,125,,245,110000,44000,0.25,7200,400,Grey cast iron,
GOST,A4079BA342F0442C8647B1B5293836F9,Grey cast iron 30 GOST1412-85,,300,150,,260,120000,48000,0.25,7300,460,Grey cast iron,
GOST,D0607A869A074E79AD2440F15FCE3A6C,Grey cast iron 35 GOST1412-85,,350,175,,275,125000,50000,0.25,7400,520,Grey cast iron,
GOST,6522A2E656D74E2D9CAE49358C70D04E,Nodular cast iron 35 GOST7293-85,,350,220,22,155,170000,70000,0.21,7160,,Nodular cast iron,
GOST,4908371116314E59919DFBF156C3357D,Nodular cast iron 40 GOST7293-85,,400,250,15,171,170000,70000,0.21,7160,,Nodular cast iron,
GOST,84C104060E4B48E0AC702B40F6745DB6,Nodular cast iron 45 GOST7293-85,,450,310,10,182,170000,70000,0.21,7160,,Nodular cast iron,
GOST,510F06113FBD46538285DB950924F7EE,Nodular cast iron 50 GOST7293-85,,500,320,7,199,170000,70000,0.21,7160,400,Nodular cast iron,
GOST,75E4CD3582FC466E8418E37EE88328BC,Nodular cast iron 60 GOST7293-85,,600,370,3,234,180000,75000,0.2,7160,480,Nodular cast iron,
GOST,9FB21269EF1C41CBBA560ED32905D79C,Nodular cast iron 70 GOST7293-85,,700,420,2,265,180000,75000,0.2,7160,560,Nodular cast iron,
GOST,BBEA1C4BE76E465698B2DD266AA8AA5C,Nodular cast iron 80 GOST7293-85,,800,480,2,299,180000,75000,0.2,7160,600,Nodular cast iron,
GOST,5B818D04F5EE44D4A2949CE0FCDB1580,Nodular cast iron 100 GOST7293-85,,1000,700,2,315,185000,77000,0.2,7160,,Nodular cast iron,
GOST,16B1D6A898D9430D9F90DCEAD7AFBB3D,Malleable cast iron 30-6,,294,170,6,131,160000,64000,0.25,7160,,Malleable cast iron,
GOST,D62CBE05EB014486AEE2C4CB7ED7411A,Malleable cast iron 33-8,,323,190,8,131,160000,64000,0.25,7160,,Malleable cast iron,
GOST,E0476B44DF084095AD3C4F5DF1186E0E,Malleable cast iron 35-10,,333,190,10,131,160000,64000,0.25,7160,,Malleable cast iron,
GOST,87E3834056014CE3A7C00F7CE69C7179,Malleable cast iron 37-12,,362,210,12,136,160000,64000,0.25,7160,,Malleable cast iron,
GOST,74B46BED07944C8AAFB9D037B92CBD2E,Malleable cast iron 45-7,,441,260,7,178,160000,64000,0.25,7160,,Malleable cast iron,
GOST,767B09EECFD940DC80E13A5525CA88EA,Malleable cast iron 50-5,,490,290,5,200,160000,64000,0.25,7160,370,Malleable cast iron,
GOST,960DFBEC653447748E8761C312BBA522,Malleable cast iron 55-4,,539,325,4,216,160000,64000,0.25,7160,,Malleable cast iron,
GOST,0824EF2715414C3B8A69801C2CA2FD6B,Malleable cast iron 60-3,,588,350,3,234,160000,64000,0.25,7160,,Malleable cast iron,
GOST,687B63FA75DA4B78A46A4F631E2B6486,Malleable cast iron 65-3,,637,380,3,240,160000,64000,0.25,7160,,Malleable cast iron,
GOST,C5EBD58F6FCA4E98853A41E00C8295E0,Malleable cast iron 70-2,,686,410,2,263,160000,64000,0.25,7160,,Malleable cast iron,
GOST,41D68BECADF84126BD3766E311463381,Malleable cast iron 80-1.5,,784,470,1.5,295,160000,64000,0.25,7160,,Malleable cast iron,
GOST,C6EB559ED97E4E6B90352E1BB2F1DCA0,Malleable cast iron 40,,400,180,4,220,160000,64000,0.25,7160,300,Malleable cast iron,
NF,8624AB6182104C25907EF2E40B0D904C,NF 13MF4,,360,240,26,,206000,80000,0.3,7860,,Free-cutting steel,
NF,81C8B967CECD4C7792BBEA3CD1916F99,NF 35MF6,,630,370,14,,206000,80000,0.3,7860,,Free-cutting steel,
NF,273B970D6A2848F7B375CAA3B50BDCE7,NF XE,,270,180,34,,206000,80000,0.3,7860,,Free-cutting steel,
NF,A4E34084A66E4888BA1ADE0A4945F876,NF ZE,,270,240 max,34,,206000,80000,0.3,7860,,Free-drawing steel,
NF,4F6B02A5645643F9AD66E12517BF03F8,NF ZES,,270,225 max,38,,206000,80000,0.3,7860,,Free-drawing steel,
NF,926A5E7CA86948B4A4538338D5512194,NF A34-2,,330,155,27,,206000,80000,0.3,7860,,Structural steel,
NF,ECF18B41205A4E518A74699BE37E6195,NF A37CP,,360,235,26,,206000,80000,0.3,7860,,Heat-resistant steel,
NF,9E7EDC0104F945399A208627A77B80FC,NF A42CP,,410,255,23,,206000,80000,0.3,7860,,Heat-resistant steel,
NF,500BD88596814FFA84621A76E01B1ADE,NF E24-2,,340,215,25,,206000,80000,0.3,7860,,Structural steel,
NF,6997EB67121241B7905C2C7F45102E64,NF E24-3,,340,215,25,,206000,80000,0.3,7860,,Structural steel,
NF,0C7D5CE6258242DA9FC0D6D00F4FA6D7,NF E28-2,,400,275,22,,206000,80000,0.3,7860,,Structural steel,
NF,9CA148643BA74BF593035B669021839F,NF E28-4,,400,255,23,,206000,80000,0.3,7860,,Structural steel,
NF,492653734E424A3083F53D1278F71099,NF A50-2,,490,295,19,,206000,80000,0.3,7860,310,Structural steel,140
NF,95AEF5B2922F4827B55DFADEC2903E29,NF E36-3,,490,355,20,,206000,80000,0.3,7860,,Structural steel,
NF,0A1B3109077F4DB1A2FC2794B75D2EB1,NF E36-4,,490,355,22,,206000,80000,0.3,7860,,Structural steel,
NF,A77B87544CEC4750AE6EBC9D644D90BD,NF A60-2,,590,335,15,,206000,80000,0.3,7860,375,Structural steel,170
NF,6AAFE3CC6EB94C4AAA1CA37D35670E27,NF A70-2,,690,365,10,,206000,80000,0.3,7860,437,Structural steel,197
NF,1DBE0753C6944FC693FBA767EE19D331,NF XC10,,490,350,16,,206000,80000,0.3,7860,,Case-hardening steel,
NF,805879A506C045CC9FD999C58C570035,NF XC12,,690,500,11,,206000,80000,0.3,7860,,Case-hardening steel,
NF,AF4058C54D56458981CF5CAA7AED7614,NF XC18,,440,270,21,,206000,80000,0.3,7860,,Heat-treatment steel,
NF,CBEAEFF8C5904BB0AD6BD048860C8B31,NF XC25,,490,305,20,,206000,80000,0.3,7860,,Heat-treatment steel,
NF,171AD0D73B894088A6DE42D8DD5F4BC7,NF XC32,,570,365,18,,206000,80000,0.3,7860,,Heat-treatment steel,
NF,FC96299A8A5A49F39F5A16C7CF6D4E1B,NF XC38H1,,630,400,17,,206000,80000,0.3,7860,,Heat-treatment steel,
NF,2B2B087AD0634E339949EBFB029F732E,NF XC42TS,,670,430,16,,206000,80000,0.3,7860,,Hardening steel,
NF,57DF3CC42B604AACAB47611A706042E0,NF XC42H1,,670,430,16,,206000,80000,0.3,7860,,Heat-treatment steel,
NF,5B0EF16408EA4D5996C2B3CABC58EB55,NF XC48H1,heat treated,710,460,15,,206000,80000,0.3,7860,450,Heat-treatment steel,200
NF,8383AF04ED7B4DAB973C50C6A328AD96,NF XC42TS,,670,430,16,,206000,80000,0.3,7860,,Hardening steel,
NF,3D29E6F0C69744F3BA5334D03E721D7F,NF XC55H1,,750,490,14,,206000,80000,0.3,7860,,Heat-treatment steel,
NF,3FA5409570264516A7A9A2C72B53A847,NF 52M4TS,,710,410,14,,206000,80000,0.3,7860,,Hardening steel,
NF,C85FE7A980DD49DA88D4D6193A9DB3BD,NF XC55H1,,750,490,14,,206000,80000,0.3,7860,,Heat-treatment steel,
NF,EC37F3FC74C043FCA2105F9A2849480E,NF A48CP,,470,290,22,,206000,80000,0.3,7860,,Heat-resistant steel,
NF,2A73E8AC51ED4624B1AEB8541310E706,NF 35M5,,670,500,16,,206000,80000,0.3,7860,,Heat-treatment steel,
NF,DF825B8FAB6A4886A33A9DE53A170A13,NF 51S7,heat treated,1500,1350,6,,206000,80000,0.3,7860,,Spring steel,
NF,04E58DE9E71C4BF78D727C334A27273B,NF 32C4,,780,590,14,,206000,80000,0.3,7860,,Heat-treatment steel,
NF,784E2640430B45DC98AD3219EBE887B3,NF 38C4,,830,620,13,,206000,80000,0.3,7860,,Heat-treatment steel,
NF,73251E953EBF4CBBAB6D5F80E814B135,NF 42C4,,880,600,12,,206000,80000,0.3,7860,,Heat-treatment steel,
NF,CA8FAEBE9DAA4B07A71F819F19A73A60,NF 35CD4TS,,880,715,12,,206000,80000,0.3,7860,,Hardening steel,
NF,D3BF80E2D7B0435B9BD52D9AF9C32843,NF 42C4TS,,880,685,12,,206000,80000,0.3,7860,,Hardening steel,
NF,F50EE4E9BB464916B7664C72651351DD,NF 16MC5,case-hardened,980,700,9,,206000,80000,0.3,7860,1300,Case-hardening steel,670
NF,4384B88F4A69496DB15AD25FF397B987,NF 20MC5,case-hardened,1200,850,7,,206000,80000,0.3,7860,1300,Case-hardening steel,670
NF,B6883BED822C4B96AB9F733D6CEC3867,NF 55C3,heat treated,1370,1180,6,,206000,80000,0.3,7860,,Spring steel,
NF,A449A9B3FFEC4F8E834E602182603AE4,NF 15D3,,440,270,24,,206000,80000,0.3,7860,,Heat-resistant steel,
NF,493669A90D964101ADB5F7E222721A0F,NF 15CD405,,450,295,20,,206000,80000,0.3,7860,,Heat-resistant steel,
NF,1055AD3803E54A45A453D33C97D56A1C,NF 25CD4,,780,600,14,,206000,80000,0.3,7860,,Heat-treatment steel,
NF,3F02C0E48F1D4AD2B22AF17180EA5F3C,NF 34CD4,,880,700,12,,206000,80000,0.3,7860,,Heat-treatment steel,
NF,E48005D9413946F5B05B5C1FB7052F09,NF 42CD4,heat treated,980,770,11,,206000,80000,0.3,7860,,Heat-treatment steel,
NF,CA0EE04DEF584D8C87FB31773FD61779,NF 42CD4TS,face hardened,980,815,11,,206000,80000,0.3,7860,1210,Heat-treatment hardening steel,610
NF,629AD5668F4B41F79CBF5974C27865A2,NF 50CV4,heat treated,1320,1125,7,,206000,80000,0.3,7860,,Spring steel,
NF,9A2029B38BE24DA0BFDE7E3B3A679CE6,NF 40CAD612,nitrided,900,720,13,,206000,80000,0.3,7860,1360,Nitrided steel,720
NF,33BE111F10CB43E58663FB92FBBC5C6D,NF 30CD12,heat treated,1030,810,10,,206000,80000,0.3,7860,,Heat-treatment steel,
NF,997848CD492E4D53AD288A91E36EC0D3,NF 30CD12,nitrided,980,770,11,,206000,80000,0.3,7860,1360,Nitrided steel,720
NF,00AE0B08C7184E1BB0A20E1B73100DAC,NF 16NC6,case-hardened,1100,800,9,,206000,80000,0.3,7860,1300,Case-hardening steel,670
NF,5CDE4EA017454F3891AEFE820E48674F,NF 18NCD6,case-hardened,1200,850,8,,206000,80000,0.3,7860,1300,Case-hardening steel,670
NF,0466BBAAD38E4DBF83A8D68F4DEB8420,NF 30CND8,heat treated,1030,850,12,,206000,80000,0.3,7860,,Heat-treatment steel,
NF,060E6DD253E14BB29E8D876EE8729C77,NF Z6C13,,420,225,20,,206000,80000,0.3,7860,,Stainless steel,
NF,21D4C3E488AC467A83F147C94D297B9C,NF Z12C13,,630,440,16,,206000,80000,0.3,7860,,Stainless steel,
NF,7A28DAD01BCC4E47B4D822916BA75DB6,NF Z20C13,,730,540,14,,206000,80000,0.3,7860,,Stainless steel,
NF,04555AE0F7944934AB49F4BD65ECE485,NF Z30C13,,830,635,11,,206000,80000,0.3,7860,,Stainless steel,
NF,EC51A4A74F44463E881C911EB14178C7,NF Z8C17,,440,245,18,,206000,80000,0.3,7860,,Stainless steel,
NF,BFED92D6523D4167AA447AFCD85F5072,NF Z8CA7,,440,240,24,,206000,80000,0.3,7860,,Heat-resistant steel,
NF,A4712E15F40C4074A9C3ECE84DEE2608,NF Z45CS9,,900,700,14,,206000,80000,0.3,7860,,Heat-resistant steel,
NF,8C2AD3EA7AD14D5CAB373ED9D5ACE868,NF Z6CA13,,420,225,20,,206000,80000,0.3,7860,,Stainless steel,
NF,01676EBBB1F042EFA98BA872771B3BF6,NF Z10C13,,590,410,16,,206000,80000,0.3,7860,,Heat-resistant steel,
NF,19B3B864CE2F46D2917BD4664C14249E,NF Z85CDMV1802,,1000,800,7,,206000,80000,0.3,7860,,Stainless steel,
NF,4B0780266B1D408EB95C2688CBDEB102,NF Z6CN1809,,510,195,45,,206000,80000,0.3,7860,,Stainless steel,
NF,AAF68F1D36354838BA414DD5A86B7AE4,NF Z6CNT1810,,510,205,40,,206000,80000,0.3,7860,,Stainless steel,
NF,0EBB5EFB5D9B4E72913E9881C2E9814B,NF Z6CNT1812,,510,205,40,,206000,80000,0.3,7860,,Heat-resistant steel,
NF,9770E5E27C864CEA9B161EC3426F4C75,NF Z2CN1810,,450,185,45,,206000,80000,0.3,7860,,Stainless steel,
NF,336EE4CBB4C74A05ADE8FF5A3BB891A4,NF Z15CN2413,,540,240,30,,206000,80000,0.3,7860,,Heat-resistant steel,
NF,EBEC197738424256A4585052F34F070B,NF Z12NCS3516,,590,240,30,,206000,80000,0.3,7860,,Heat-resistant steel,
NF,E02C8EC2F62641F18C1AABF31BAEE50A,NF Z12CN2520,,540,240,30,,206000,80000,0.3,7860,,Heat-resistant steel,
NF,D11335907A4B4510BC70E33D54967736,NF Z12CNS2520,,540,240,30,,206000,80000,0.3,7860,,Heat-resistant steel,
NF,B33AC16721584C39A3E8E32D91CD0675,NF Z15CN2413,,540,240,30,,206000,80000,0.3,7860,,Heat-resistant steel,
NF,0D9C3185ED374C3B8B96377D40966ACC,NF Z12CNS2520,,540,240,30,,206000,80000,0.3,7860,,Heat-resistant steel,
NF,FA449B42D2BB446F8049AF8003F633FA,NF Z6CND1711,,530,205,45,,206000,80000,0.3,7860,,Stainless steel,
NF,949D4BDBA08E4B8DAF93C6CF33C50147,NF Z6CNDT1712,,490,216,40,,206000,80000,0.3,7860,,Stainless steel,
NF,2D8139E3C74C40799803C80CA98803D2,NF Z2CND1712,,470,186,45,,206000,80000,0.3,7860,,Stainless steel,
NF,4AEB88226BC14E07BDA04DAC9B94B30F,NF Z2CND1713,,480,195,45,,206000,80000,0.3,7860,,Stainless steel,
NF,0A6346969D934CB998FEFC2250A221C8,NF Z6CND1712,,530,205,45,,206000,80000,0.3,7860,,Stainless steel,
NF,70307CBCDAB74DEF9A0AB8B129318C3A,NF Z52CMN2109,,950,600,8,,206000,80000,0.3,7860,,Heat-resistant steel,
NF,1F7022793F9342B99BF942687CD74843,Grey cast iron,,150,150,,,85000,34000,0.25,7160,270,Grey cast iron,190
NF,CE5FA787565F424A8F54B07501500EEC,Grey cast iron,,200,200,,,85000,34000,0.25,7160,340,Grey cast iron,210
NF,5201E2D06852461D8BF61168905148D2,Grey cast iron,,250,250,,,85000,34000,0.25,7160,400,Grey cast iron,230
NF,BAFA2D33315647A4940E74811A280523,Grey cast iron,,300,300,,,85000,34000,0.25,7160,460,Grey cast iron,250
NF,832DC0C9F0A44DCF80676E8786CFAC68,Grey cast iron,,350,350,,,85000,34000,0.25,7160,520,Grey cast iron,260
NF,8BC84ECD53F64BDF909E167213C951A0,Nodular cast iron,,500,320,,,169000,70000,0.2,7160,400,Nodular cast iron,180
NF,D74C239CD0E44161A6C12E40909A6FC1,Nodular cast iron,,600,370,,,169000,70000,0.2,7160,480,Nodular cast iron,210
NF,FB5801FD2C434341870B833064262563,Nodular cast iron,,700,420,,,169000,70000,0.2,7160,560,Nodular cast iron,230
NF,96C324E568964ABFA8EC6AAFCB82E5DC,Nodular cast iron,,800,480,,,169000,70000,0.2,7160,600,Nodular cast iron,240
NF,573EF7A0920C4898A9EE0BDCC47621E3,Malleable cast iron,,400,180,4,,160000,64000,0.27,7160,300,Malleable cast iron,220
NF,29363DDA42D843F6A20F03575C46B200,Malleable cast iron,,500,260,4,,160000,64000,0.27,7160,370,Malleable cast iron,230
JIS,84A5B57AC48042329F772DF2A89A6F9F,JIS SUM22,,460,375,8,,206000,80000,0.3,7860,,Free-cutting steel,
JIS,27F6E3159CDA4745B95206BCE17BBC52,JIS SS330,,360,195,26,,206000,80000,0.3,7860,,Structural steel,
JIS,4FD5F5159E6B441F81C80ECAA09BB227,JIS STKM13B,,440,305,20,,206000,80000,0.3,7860,,Structural steel,
JIS,62FE32693E1747F2A8651EFE6A70CC04,JIS STKM12A,,340,175,35,,206000,80000,0.3,7860,,Structural steel,
JIS,FBFF2B9CDF1B4703802F31A2B95A3D6D,JIS STKM12C,,470,355,20,,206000,80000,0.3,7860,,Structural steel,
JIS,25FCBEC50DD548CB8303419974A2389B,JIS SS400,,400,235,,,206000,80000,0.3,7860,,Structural steel,
JIS,72FB776E349D4D6382425785236CEE04,JIS SS490,,490,275,19,,206000,80000,0.3,7860,313,Structural steel,141
JIS,2CABD25535754213AAE34AE590B7DBE4,JIS SM52OC,,520,335,19,,206000,80000,0.3,7860,,Structural steel,
JIS,45A488DE794A40FFB99F591916C651BE,JIS SM52OB,,520,335,19,,206000,80000,0.3,7860,,Structural steel,
JIS,28C9E1477A1B44A29477C36EDC5E9863,JIS STKM16A,,510,325,20,,206000,80000,0.3,7860,,Structural steel,
JIS,E971D3F29E1847238635244DD653AA16,JIS STKM16C,,620,460,12,,206000,80000,0.3,7860,,Structural steel,
JIS,C384299AD405495E8A23922207BC711D,JIS SM570,,570,450,20,,206000,80000,0.3,7860,375,Structural steel,169
JIS,96107C1A28904BDF81A513A5BC342B7F,JIS S10C,,420,300,16,,206000,80000,0.3,7860,,Case-hardening steel,
JIS,EC968BA8A3924971913CA54B8FBDDC3A,JIS S15C,,440,340,12,,206000,80000,0.3,7860,,Case-hardening steel,
JIS,949808FE81AD4CD6AFF6D2C6FAF00222,JIS S22C,,420,250,22,,206000,80000,0.3,7860,,Heat-treatment steel,
JIS,6C5059A1445E4BE79AFFEE7AC364E777,JIS S25C,,480,300,21,,206000,80000,0.3,7860,,Heat-treatment steel,
JIS,64ACC014EA604B75BB439221025F94BA,JIS S30C,,540,340,20,,206000,80000,0.3,7860,,Heat-treatment steel,
JIS,7234FA7A51714F27B041AD6F1240BCE2,JIS S35C,,600,370,19,,206000,80000,0.3,7860,,Heat-treatment hardening steel,
JIS,DA7D5B2D89424CB88E032E8F14F6A2BD,JIS S40C,,630,400,18,,206000,80000,0.3,7860,,Heat-treatment steel,
JIS,DC184B0FF63C4791A4214B153B61D0BF,JIS S45C,,650,430,16,,206000,80000,0.3,7860,426,Heat-treatment hardening steel,192
JIS,0A9241E8035D4A608024121C94F61CF2,JIS S50C,,700,460,15,,206000,80000,0.3,7860,,Heat-treatment hardening steel,
JIS,317167E0CF49482893DE8D074141FA85,JIS S55C,,750,500,14,,206000,80000,0.3,7860,,Heat-treatment steel,
JIS,4189EC72A329451283D3B07C61C179E9,JIS S58C,,780,510,13,,206000,80000,0.3,7860,470,Heat-treatment steel,210
JIS,365E2A99044045F0999F29F58D45B207,JIS SMn433,,700,490,15,,206000,80000,0.3,7860,,Heat-treatment steel,
JIS,6351DF6BAAB34E12B4DF7F7B7FFE6E95,JIS SCr430,,770,570,14,,206000,80000,0.3,7860,,Heat-treatment steel,
JIS,7F837835F76E4AC498C97362AD3B3A0D,JIS SCr435,,800,600,13,,206000,80000,0.3,7860,,Heat-treatment hardening steel,
JIS,975966BAA97E49E389DFF6053A64A5F7,JIS SCr440,,880,640,12,,206000,80000,0.3,7860,,Heat-treatment hardening steel,
JIS,BCBB45125B8F4221B558041B51A5F7CB,JIS SMnC420,,980,680,8,,206000,80000,0.3,7860,,Case-hardening steel,
JIS,EE5CCFBA6A894DC182FF60C8862DA43E,JIS SUP9,heat treated,1226,1079,9,,206000,80000,0.3,7860,,Spring steel,
JIS,4934B8795B784840936AC0AB862B495E,JIS SCM430,,830,630,13,,206000,80000,0.3,7860,,Heat-treatment steel,
JIS,F743BD558296479285D99874027B2B46,JIS SCM435,,880,660,12,,206000,80000,0.3,7860,,Heat-treatment steel,
JIS,4A854143030C479E883A8EEC733C7D82,JIS SCM440,,930,735,11,,206000,80000,0.3,7860,,Heat-treatment hardening steel,
JIS,E001CCC3CE2C4AAA9253F61C7A529BFC,JIS SCM445,,860,680,12,,206000,80000,0.3,7860,,Hardening steel,
JIS,246BFE5B80D744C8B05EFACE150CF829,JIS SUP10,,1226,1079,10,,206000,80000,0.3,7860,,Spring steel,
JIS,30334525EB2C48A782D5DB170CB2326F,JIS SNC815,,930,680,10,,206000,80000,0.3,7860,,Case-hardening steel,
JIS,54F6674CB72F465C8D8E1CC5B86D7000,JIS SNCM815,,1100,800,9,,206000,80000,0.3,7860,,Case-hardening steel,
JIS,A164112854AA482BBC92DAD34B921CA7,JIS SNCM447,,1100,900,10,,206000,80000,0.3,7860,,Heat-treatment steel,
JIS,0B70C2A36C4F43FB81DA06EC5E6B6D74,JIS SNCM630,,1200,1000,9,,206000,80000,0.3,7860,,Heat-treatment steel,
JIS,BFC77E56419445E2912EE11EEF61B603,JIS SUS403,,588,392,25,,206000,80000,0.3,7860,,Stainless steel,
JIS,0BD88296A1234E8AAF72F46BC5CE5AA6,JIS SUS405,,412,177,20,,206000,80000,0.3,7860,,Heat-resisting stainless steel,
JIS,5A9511B9BF3845B3BA57053D27017330,JIS SUS410,,539,343,25,,206000,80000,0.3,7860,,Stainless steel,
JIS,660B259F0FF544658C6DF771B5023075,JIS SUS420J1,,637,441,20,,206000,80000,0.3,7860,,Stainless steel,
JIS,3F31BCD9146043B3AFAD5694A6A3AAD5,JIS SUS420J2,,735,539,12,,206000,80000,0.3,7860,,Stainless steel,
JIS,E3B2F49211F347E3AE0A24270BD6ED3C,JIS SUS430,,430,205,22,,206000,80000,0.3,7860,,Stainless steel,
JIS,935026D873D04E8E8A0CEC6950382B31,JIS SUS431,,785,588,15,,206000,80000,0.3,7860,,Stainless steel,
JIS,8CE9044C3D91492C8FCE47EF916C9AC5,JIS SUS304,,520,205,40,,206000,80000,0.3,7860,,Stainless steel,
JIS,1B5CEDFF22BC4E038F06CFEACFCC5A51,JIS SUS303,,520,205,40,,206000,80000,0.3,7860,,Stainless steel,
JIS,F5F706AC513342E8877C7D43CCC4DCE4,JIS SUS316,,520,205,40,,206000,80000,0.3,7860,,Stainless steel,
JIS,3F6D20D73891443F80ABA9B2778B45F3,JIS SUS316L,,480,175,40,,206000,80000,0.3,7860,,Stainless steel,
JIS,83C189AD11584A7AAAFE2F1D0C1507D1,JIS SUS321,,520,205,40,,206000,80000,0.3,7860,,Heat-resisting stainless steel,
JIS,FA98CF08227343118E4045B8C2C2BC97,JIS SUS304L,,480,175,40,,206000,80000,0.3,7860,,Stainless steel,
JIS,3A8F73A3EC134C5BA72A6597D0D0007D,JIS SUS3093,,520,205,40,,206000,80000,0.3,7860,,Heat-resistant steel,
JIS,51BC6B90F8184AFAA0409A8465A5BA9B,JIS SUH1,,930,685,15,,206000,80000,0.3,7860,,Heat-resistant steel,
JIS,AC7E5EE7FEAE4945A12C5B7CA7668E43,JIS SUH330,,560,205,40,,206000,80000,0.3,7860,,Heat-resistant steel,
JIS,31BA73C9A4E34E4DBF78C950F4C0EA1A,JIS SUH310,,590,205,40,,206000,80000,0.3,7860,,Heat-resistant steel,
JIS,F7A9289885CD48DC8F7CE65138DD61A2,JIS SUH35,,880,560,8,,206000,80000,0.3,7860,,Heat-resistant steel,
JIS,4CB7C0895D3C4E369E4B87B756F26725,Grey cast iron,,150,150,,,85000,34000,0.25,7160,270,Grey cast iron,190
JIS,C56510CA1A514586B57FA1DEDEF9381F,Grey cast iron,,200,200,,,85000,34000,0.25,7160,340,Grey cast iron,210
JIS,E954C28700D9457484FBE1A6EC3F7C08,Grey cast iron,,250,250,,,85000,34000,0.25,7160,400,Grey cast iron,230
JIS,5F3EA6C8EE4F4129A1C3D20B8AF50999,Grey cast iron,,300,300,,,85000,34000,0.25,7160,460,Grey cast iron,250
JIS,48002D4F94F84AC9B4820173CB6B720B,Grey cast iron,,350,350,,,85000,34000,0.25,7160,520,Grey cast iron,260
JIS,FF34D361E5F340F2A9E6595868F01D7B,Nodular cast iron,,500,320,,,169000,70000,0.2,7160,400,Nodular cast iron,180
JIS,512A80EC21EA416BA2725B38BA8096EF,Nodular cast iron,,600,370,,,169000,70000,0.2,7160,480,Nodular cast iron,210
JIS,38526441BA8741CA979DBF870D0B8A9B,Nodular cast iron,,700,420,,,169000,70000,0.2,7160,560,Nodular cast iron,230
JIS,CAC03D7EB1AA45E68EFF92A2EF4C3D9B,Nodular cast iron,,800,480,,,169000,70000,0.2,7160,600,Nodular cast iron,240
JIS,45C82A36EC644F8BB6170A99ED819B62,Malleable cast iron,,400,180,4,,160000,64000,0.27,7160,300,Malleable cast iron,220
